시리얼번호,자치구,주소,위도,경도,,,,,,,,,,,,,,,,,,
V02Q1940059,강남구,서울특별시 강남구 일원동 688,37.48952988,127.0753463,,,,,,,,,,,,,,,,,,
V02Q1940293,강남구,서울특별시 강남구 개포동 1221-3,37.47640069,127.0484893,,,,,,,,,,,,,,,,,,
V02Q1940060,강남구,서울특별시 강남구 일원동 735-1,37.48339724,127.0862339,,,,,,,,,,,,,,,,,,비고
V02Q1940079,강남구,서울특별시 강남구 일원동 707,37.49410245,127.0822094,,,,,,,,,,,,,,,,오존,방문자수,
V02Q1940129,강남구,서울특별시 강남구 대치동 16-1,37.49765571,127.0743987,,,,,,,,,,,,,,,,,,
V02Q1940123,강남구,서울특별시 강남구 대치동 1028-1,37.49489912,127.0618427,,,,,,,,,,,,,,,,,,
V02Q1940246,강남구,서울특별시 강남구 대치동 27-14,37.49937086,127.0727253,,,,,,,,,,,,,,,,,,
V02Q1940094,강남구,서울특별시 강남구 세곡동 110-5,37.46682943,127.1088929,,,,,,,,,,,,,,,,,,
V02Q1940178,강남구,서울특별시 강남구 신사동 667-6,37.52105313,127.0194561,,,,,,,,,,,,,,,,,,
V02Q1940161,강남구,서울특별시 강남구 신사동 658-2,37.52634275,127.0374614,,,,,,,,,,,,,,,,,,
V02Q1940152,강남구,서울특별시 강남구 역삼동 695-14,37.50653959,127.0457279,,,,,,,,,,,,,,,,,,
V02Q1940175,강남구,서울특별시 강남구 청담동 139-15,37.52778814,127.0467992,,,,,,,,,,,,,,,,,,
V02Q1940149,강남구,서울특별시 강남구 도곡동 421-5,37.48506055,127.044068,,,,,,,,,,,,,,,,,,
V02Q1940145,강남구,서울특별시 강남구 논현동 22,37.51402419,127.0216812,,,,,,,,,,,,,,,,,,
V02Q1940313,강남구,서울특별시 강남구 수서동 745-4,37.48553586,127.0874273,,,,,,,,,,,,,,,,,,
V02Q1940309,강남구,서울특별시 강남구 역삼동 782-9,37.49373877,127.0423742,,,,,,,,,,,,,,,,,,
V02Q1940315,강남구,서울특별시 강남구 개포동 660-1,37.48391615,127.0575965,,,,,,,,,,,,,,,,,,
V02Q1940273,강남구,서울특별시 강남구 논현동 107-44,37.51751212,127.0371336,,,,,,,,,,,,,,,,,,
V02Q1940236,강남구,서울특별시 강남구 도곡동 893-9,37.4881537,127.0394136,,,,,,,,,,,,,,,,,,
V02Q1940063,강남구,서울특별시 강남구 삼성동 111-32,37.51606159,127.0618801,,,,,,,,,,,,,,,,,,
V02Q1940080,강남구,서울특별시 강남구 삼성동 111-138,37.51310182,127.0458183,,,,,,,,,,,,,,,,,,
V02Q1940177,강남구,서울특별시 강남구 대치동 905,37.50227825,127.0539647,,,,,,,,,,,,,,,,,,
V02Q1940239,강남구,서울특별시 강남구 대치동 1027,37.49344719,127.0569613,,,,,,,,,,,,,,,,,,
V02Q1940098,강남구,서울특별시 강남구 수서동 727,37.48676489,127.1018579,,,,,,,,,,,,,,,,,,
V02Q1940192,강남구,서울특별시 강남구 청담동 77-43,37.52224273,127.0534516,,,,,,,,,,,,,,,,,,
V02Q1940724,강남구,서울특별시 강남구 역삼동 805-36,37.49732201,127.0513158,,,,,,,,,,,,,,,,,,
V02Q1940954,강남구,서울특별시 강남구 논현동 280,37.508671,127.0227914,,,,,,,,,,,,,,,,,,
V02Q1940953,강남구,서울특별시 강남구 개포동 186-19,37.48903041,127.0678834,,,,,,,,,,,,,,,,,,
V02Q1940164,강남구,서울특별시 강남구 개포동 186-19,37.48858687,127.0679878,,,,,,,,,,,,,,,,,,
V02Q1940100,강남구,서울특별시 강남구 일원동 3-16,37.49497896,127.0931442,,,,,,,,,,,,,,,,,,
V02Q1940082,강남구,서울특별시 강남구 일원동 700-8,37.49550759,127.0857485,,,,,,,,,,,,,,,,,O,
V02Q1940224,강남구,서울특별시 강남구 역삼동 738,37.498641,127.0363378,,,,,,,,,,,,,,,,,O,
V02Q1940102,강남구,서울특별시 강남구 일원동 739-2,37.48083459,127.0809688,,,,,,,,,,,,,,,,,O,
V02Q1940789,강남구,서울특별시 강남구 삼성동 16-1,37.51755161,127.0479951,,,,,,,,,,,,,,,,,O,
OC3CL200020,강남구,서울특별시 강남구 역삼동 814-6,37.50127401,127.0263768,,,,,,,,,,,,,,,,,,
OC3CL200021,강남구,서울특별시 강남구 신사동 581-6,37.52553243,127.0282295,,,,,,,,,,,,,,,,,,
OC3CL200022,강남구,서울특별시 강남구 대치동 889-45,37.50309199,127.0498755,,,,,,,,,,,,,,,,,,
OC3CL200023,강남구,서울특별시 강남구 대치동 890-57,37.50359652,127.0515922,,,,,,,,,,,,,,,,,,
OC3CL200015,강남구,서울특별시 강남구 신사동 532-12,37.52338411,127.0224148,,,,,,,,,,,,,,,,,,
OC3CL200024,강남구,서울특별시 강남구 신사동 541-17,37.51839242,127.0234226,,,,,,,,,,,,,,,,,O,
OC3CL200175,강남구,서울특별시 강남구 개포동 1268,37.47950461,127.050789,,,,,,,,,,,,,,,,,O,
OC3CL200155,강남구,서울특별시 강남구 논현동 2,37.51637194,127.0208385,,,,,,,,,,,,,,,,,O,
OC3CL200156,강남구,서울특별시 강남구 논현동 66,37.51889789,127.0286532,,,,,,,,,,,,,,,,,O,
OC3CL200170,강남구,서울특별시 강남구 논현동 130-9,37.51256716,127.0312446,,,,,,,,,,,,,,,,,O,
OC3CL200157,강남구,서울특별시 강남구 수서동362-9,37.49238125,127.0945893,,,,,,,,,,,,,,,,,O,
OC3CL200176,강남구,서울특별시 강남구 세곡동 120-7,37.46507552,127.1069185,,,,,,,,,,,,,,,,,,
OC3CL200016,강남구,서울특별시 강남구 신사동 657-37,37.52588867,127.0391258,,,,,,,,,,,,,,,,,,주요도로
OC3CL200135,강남구,서울특별시 강남구 대치동 78-28,37.50182482,127.0708615,,,,,,,,,,,,,,,,,,주요도로
OC3CL200140,강남구,서울특별시 강남구 일원동 246-13,37.47948708,127.0797096,,,,,,,,,,,,,,,,,,주요도로
OC3CL200141,강남구,서울특별시 강남구 수서동 720,37.4886613,127.1067158,,,,,,,,,,,,,,,,,,
V02Q1940421,강동구,서울특별시 강동구 강일동 693,37.5630601,127.1784268,,,,,,,,,,,,,,,,,,주요도로
V02Q1940352,강동구,서울특별시 강동구 상일동 123,37.55362615,127.168193,,,,,,,,,,,,,,,,,O,주요도로
V02Q1940321,강동구,서울특별시 강동구 명일동 332,37.54946832,127.1463394,,,,,,,,,,,,,,,,,,
V02Q1940353,강동구,서울특별시 강동구 명일동 59,37.54651241,127.1525938,,,,,,,,,,,,,,,,,,주요도로
V02Q1940360,강동구,서울특별시 강동구 고덕동 691-4,37.5568473,127.151357,,,,,,,,,,,,,,,,,,주요도로
V02Q1940355,강동구,서울특별시 강동구 고덕동 235,37.56074258,127.1642891,,,,,,,,,,,,,,,,,,주요도로
V02Q1940482,강동구,서울특별시 강동구 암사동 543,37.55148976,127.1330982,,,,,,,,,,,,,,,,,,
V02Q1940408,강동구,서울특별시 강동구 암사동 138,37.55738865,127.1300576,,,,,,,,,,,,,,,,,,
V02Q1940437,강동구,서울특별시 강동구 암사동 413-2,37.55459762,127.1398279,,,,,,,,,,,,,,,,,,
V02Q1940376,강동구,서울특별시 강동구 천호동 221-24,37.54530451,127.136675,,,,,,,,,,,,,,,,,,
V02Q1940306,강동구,서울특별시 강동구 천호동 357-29,37.54244851,127.1257054,,,,,,,,,,,,,,,,,,
V02Q1940349,강동구,서울특별시 강동구 천호동 555-4,37.53976817,127.129658,,,,,,,,,,,,,,,,,,
V02Q1940507,강동구,서울특별시 강동구 성내동 582,37.53127747,127.1232713,,,,,,,,,,,,,,,,,,
V02Q1940430,강동구,서울특별시 강동구 성내동 40-21,37.5358158,127.1246859,,,,,,,,,,,,,,,,,,
V02Q1940417,강동구,서울특별시 강동구 성내동 450-25,37.52595923,127.1324933,,,,,,,,,,,,,,,,,,
V02Q1940478,강동구,서울특별시 강동구 길동 102,37.53956346,127.1459335,,,,,,,,,,,,,,,,,,
V02Q1940505,강동구,서울특별시 강동구 둔촌동 229-2,37.51723048,127.1438239,,,,,,,,,,,,,,,,,,
V02Q1940410,강동구,서울특별시 강동구 둔촌동 61-17,37.53321895,127.1417954,,,,,,,,,,,,,,,,,,
V02Q1940359,강동구,서울특별시 강동구 명일동 260-1,37.54651703,127.14731,,,,,,,,,,,,,,,,,,
V02Q1940354,강동구,서울특별시 강동구 성내동 150-9,37.5347172,127.1299797,,,,,,,,,,,,,,,,,,
V02Q1940350,강동구,서울특별시 강동구 고덕동 313-1,37.55481129,127.1501862,,,,,,,,,,,,,,,,,,
V02Q1940851,강동구,서울특별시 강동구 암사동 501-4,37.55039085,127.1282922,,,,,,,,,,,,,,,,,,
V02Q1940770,강동구,서울특별시 강동구 암사동 496-25,37.5498763,127.1294778,,,,,,,,,,,,,,,,,,
V02Q1940142,강동구,서울특별시 강동구 암사동 548,37.55054502,127.1278725,,,,,,,,,,,,,,,,,,
V02Q1940372,강동구,서울특별시 강동구 암사동 508,37.55406687,127.1278126,,,,,,,,,,,,,,,,,,
V02Q1940271,강동구,서울특별시 강동구 강일동 693,37.56477838,127.1780401,,,,,,,,,,,,,,,,,,
V02Q1940434,강동구,서울특별시 강동구 둔촌동 29-16,37.53219906,127.1480905,,,,,,,,,,,,,,,,,O,
V02Q1940831,강동구,서울특별시 강동구 암사동 81-1,37.56700001,127.1368127,,,,,,,,,,,,,,,,,O,
V02Q1940798,강동구,서울특별시 강동구 천호동 76-2,37.54503786,127.136812,,,,,,,,,,,,,,,,,O,
OC3CL200090,강동구,서울특별시 강동구 둔촌동 517-4,37.52871449,127.1373889,,,,,,,,,,,,,,,,,,
OC3CL200091,강동구,서울특별시 강동구 상일동 283-6,37.54855912,127.170907,,,,,,,,,,,,,,,,,,
OC3CL200092,강동구,서울특별시 강동구 암사동 265-7,37.55888187,127.1356067,,,,,,,,,,,,,,,,,,
OC3CL200093,강동구,서울특별시 강동구 천호동 528-1,37.53821966,127.134581,,,,,,,,,,,,,,,,,,
OC3CL200094,강동구,서울특별시 강동구 강일동 348-1,37.56913389,127.1787659,,,,,,,,,,,,,,,,,,
OC3CL200080,강동구,서울특별시 강동구 고덕동 317-1,37.5566477,127.1448705,,,,,,,,,,,,,,,,,,
OC3CL200095,강동구,서울특별시 강동구 길동 141-5,37.53662302,127.1464696,,,,,,,,,,,,,,,,,,
OC3CL200097,강동구,서울특별시 강동구 길동 338-9,37.5423736,127.1437411,,,,,,,,,,,,,,,,,,
OC3CL200098,강동구,서울특별시 강동구 상일동 166,37.54961964,127.1579314,,,,,,,,,,,,,,,,,,
OC3CL200099,강동구,서울특별시 강동구 성내동 519-12,37.53062449,127.1284073,,,,,,,,,,,,,,,,,,
OC3CL200101,강동구,서울특별시 강동구 천호동 1-2,37.55048669,127.1395816,,,,,,,,,,,,,,,,,,
OC3CL200102,강동구,서울특별시 강동구 천호동 290-39,37.54742334,127.1312276,,,,,,,,,,,,,,,,,,
OC3CL200103,강동구,서울특별시 강동구 길동 157-10,37.54049414,127.1482071,,,,,,,,,,,,,,,,,,
OC3CL200105,강동구,서울특별시 강동구 상일동 325-1,37.54771228,127.1726824,,,,,,,,,,,,,,,,,,
OC3CL200106,강동구,서울특별시 강동구 성내동 500,37.53312245,127.1323931,,,,,,,,,,,,,,,,,,
OC3CL200107,강동구,서울특별시 강동구 천호동 233-48,37.54825641,127.1368244,,,,,,,,,,,,,,,,,,
OC3CL200081,강동구,서울특별시 강동구 천호동 361,37.54514714,127.1275513,,,,,,,,,,,,,,,,,,
OC3CL200108,강동구,서울특별시 강동구 고덕동 289-4,37.56062598,127.157431,,,,,,,,,,,,,,,,,,
OC3CL200060,강동구,서울특별시 강동구 둔촌동 산 28-1,37.52221023,127.1455199,,,,,,,,,,,,,,,,,,
OC3CL200083,강동구,서울특별시 강동구 둔촌동 599,37.53182933,127.1496707,,,,,,,,,,,,,,,,,,
OC3CL200117,강동구,서울특별시 강동구 상일동 507,37.55087372,127.1775763,,,,,,,,,,,,,,,,,,
OC3CL200110,강동구,서울특별시 강동구 암사동 458,37.55465728,127.1328591,,,,,,,,,,,,,,,,,,
OC3CL200084,강동구,서울특별시 강동구 천호동 326-18,37.54588985,127.12371,,,,,,,,,,,,,,,,,,
OC3CL200114,강동구,서울특별시 강동구 천호동 316-4,37.54799097,127.1261418,,,,,,,,,,,,,,,,,,
OC3CL200062,강동구,서울특별시 강동구 천호동 463-38,37.5419464,127.1215875,,,,,,,,,,,,,,,,,,
OC3CL200017,강동구,서울특별시 강동구 성내동 448-8,37.52411075,127.1286688,,,,,,,,,,,,,,,,,,
OC3CL200072,강동구,서울특별시 강동구 암사동 139-2,37.55967518,127.1312918,,,,,,,,,,,,,,,,,,
OC3CL200074,강동구,서울특별시 강동구 천호동 42,37.54626753,127.1430179,,,,,,,,,,,,,,,,,,
OC3CL200070,강동구,서울특별시 강동구 성내동 459-6,37.5272027,127.121662,,,,,,,,,,,,,,,,,,
OC3CL200205,강동구,서울특별시 강동구 성내동 19-1,37.53677728,127.1287361,,,,,,,,,,,,,,,,,,
OC3CL200171,강동구,서울특별시 강동구 양재대로 1716,37.55869892,127.1443342,,,,,,,,,,,,,,,,,O,
OC3CL200131,강동구,서울특별시 강동구 강일동 601-1,37.56320788,127.1723485,,,,,,,,,,,,,,,,,O,
OC3CL200123,강동구,서울특별시 강동구 성내동 449-15,37.52195425,127.133721,,,,,,,,,,,,,,,,,O,
OC3CL200071,강동구,서울특별시 강동구 고덕동 197-4,37.55941343,127.1708168,,,,,,,,,,,,,,,,,,주요도로
OC3CL200158,강동구,서울특별시  강동구 둔촌동 180-2 ,37.51939359,127.1393182,,,,,,,,,,,,,,,,,,
V02Q1940330,강북구,서울특별시 강북구 미아동 791-985,37.62778821,127.0193507,,,,,,,,,,,,,,,,,,
V02Q1940160,강북구,서울특별시 강북구 수유동 279-306,37.64791875,127.0124561,,,,,,,,,,,,,,,,,,
V02Q1940314,강북구,서울특별시 강북구 미아동 679-12,37.61856124,127.0228038,,,,,,,,,,,,,,,,,,
V02Q1940207,강북구,서울특별시 강북구 미아동 1353,37.61707714,127.0152725,,,,,,,,,,,,,,,,,,
V02Q1940431,강북구,서울특별시 강북구 번동 454-116,37.63638945,127.0339636,,,,,,,,,,,,,,,,,,주요도로
V02Q1940394,강북구,서울특별시 강북구 번동 253,37.63213319,127.0380993,,,,,,,,,,,,,,,,,,
V02Q1940414,강북구,서울특별시 강북구 번동 241,37.62596558,127.0461778,,,,,,,,,,,,,,,,,,
V02Q1940386,강북구,서울특별시 강북구 미아동 87-115,37.61589809,127.0341603,,,,,,,,,,,,,,,,,,주요도로
V02Q1940429,강북구,서울특별시 강북구 수유동 553-61,37.64201094,127.0110328,,,,,,,,,,,,,,,,,,
V02Q1940378,강북구,서울특별시 강북구 수유동 472-564,37.63115555,127.016796,,,,,,,,,,,,,,,,,,
V02Q1940300,강북구,서울특별시 강북구 수유동 605-207,37.64378512,127.0194517,,,,,,,,,,,,,,,,,,
V02Q1940409,강북구,서울특별시 강북구 수유동 142,37.63809491,127.0237698,,,,,,,,,,,,,,,,,,주요도로
V02Q1940137,강북구,서울특별시 강북구 미아동 195-1,37.62731949,127.0271506,,,,,,,,,,,,,,,,,,
V02Q1940107,강북구,서울특별시 강북구 미아동 1354-15,37.62077412,127.0123532,,,,,,,,,,,,,,,,,,
V02Q1940340,강북구,서울특별시 강북구 미아동 229-22,37.6255552,127.027215,,,,,,,,,,,,,,,,,,
V02Q1940253,강북구,서울특별시 강북구 우이동 80,37.65390832,127.0112019,,,,,,,,,,,,,,,,,,바람길
V02Q1940949,강북구,서울특별시 강북구 수유동 55-7,37.6303757,127.0226279,,,,,,,,,,,,,,,,,,바람길
V02Q1940746,강북구,서울특별시 강북구 수유동 55-7,37.6321897,127.021742,,,,,,,,,,,,,,,,,,바람길
V02Q1940448,강북구,서울특별시 강북구 수유동 54-5,37.63075938,127.0235503,,,,,,,,,,,,,,,,,,바람길
V02Q1940712,강북구,서울특별시 강북구 수유동 568-100,37.64792279,127.011898,,,,,,,,,,,,,,,,,,바람길
V02Q1940477,강북구,서울특별시 강북구 우이동 165-22,37.6620208,127.0110858,,,,,,,,,,,,,,,,,,바람길
V02Q1940823,강북구,서울특별시 강북구 수유동 605-613,37.63506161,127.0181629,,,,,,,,,,,,,,,,,O,바람길
V02Q1940763,강북구,서울특별시 강북구 번동 148-383,37.62659207,127.0346233,,,,,,,,,,,,,,,,,O,바람길
OC3CL200134,강북구,서울특별시 강북구 번동 417-58,37.63736615,127.0291526,,,,,,,,,,,,,,,,,O,바람길
OC3CL200066,강북구,서울특별시 강북구 미아동 754-63,37.62300566,127.0218915,,,,,,,,,,,,,,,,,,바람길
OC3CL200133,강북구,서울특별시 강북구 미아동 61-17,37.6146516,127.028974,,,,,,,,,,,,,,,,,,바람길
OC3CL200132,강북구,서울특별시 강북구 수유동 535-228,37.64400709,127.0039409,,,,,,,,,,,,,,,,,,바람길
OC3CL200130,강북구,서울특별시 강북구 미아동 791-1549,37.62523296,127.0138596,,,,,,,,,,,,,,,,,,바람길
OC3CL200129,강북구,서울특별시 강북구 번동 248,37.62331968,127.0460579,,,,,,,,,,,,,,,,,,바람길
OC3CL200136,강북구,서울특별시 강북구 수유동 719-2,37.6471793,127.0246187,,,,,,,,,,,,,,,,,,바람길
OC3CL200104,강북구,서울특별시 강북구 수유동 32-2,37.64061679,127.021637,,,,,,,,,,,,,,,,,,바람길
OC3CL200100,강북구,서울특별시  강북구 번동 95-7,37.61999399,127.0437864,,,,,,,,,,,,,,,,,,바람길
V02Q1940114,강서구,서울특별시 강서구 가양동 146-32,37.56929679,126.8427325,,,,,,,,,,,,,,,,,,바람길
V02Q1940066,강서구,서울특별시 강서구 가양동 36-3,37.56721931,126.8475165,,,,,,,,,,,,,,,,,,바람길
V02Q1940130,강서구,서울특별시 강서구 가양동 1484,37.56124878,126.8596643,,,,,,,,,,,,,,,,,,바람길
V02Q1940163,강서구,서울특별시 강서구 공항동 60-10,37.55938828,126.8098556,,,,,,,,,,,,,,,,,O,주요도로
V02Q1940104,강서구,서울특별시 강서구 등촌동 653-8,37.55515562,126.858558,,,,,,,,,,,,,,,,,O,주요도로
V02Q1940180,강서구,서울특별시 강서구 등촌동 산 89-3,37.53803771,126.8628336,,,,,,,,,,,,,,,,,,주요도로
V02Q1940166,강서구,서울특별시 강서구 등촌동 659,37.55785223,126.849018,,,,,,,,,,,,,,,,,,주요도로
V02Q1940124,강서구,서울특별시 강서구 내발산동 686-4,37.55338226,126.8325758,,,,,,,,,,,,,,,,,,주요도로
V02Q1940105,강서구,서울특별시 강서구 방화동 281-20,37.57287575,126.8151904,,,,,,,,,,,,,,,,,,주요도로
V02Q1940125,강서구,서울특별시 강서구 방화동 620-32,37.56267922,126.8086245,,,,,,,,,,,,,,,,,,주요도로
V02Q1940126,강서구,서울특별시 강서구 방화동 318-2,37.57836214,126.8159088,,,,,,,,,,,,,,,,,,주요도로
V02Q1940069,강서구,서울특별시 강서구 염창동 276-9,37.54980487,126.8702252,,,,,,,,,,,,,,,,,,주요도로
V02Q1940062,강서구,서울특별시 강서구 화곡동 산 60-1,37.54882399,126.8434758,,,,,,,,,,,,,,,,,,주요도로
V02Q1940179,강서구,서울특별시 강서구 화곡동 46-156,37.54386703,126.8476199,,,,,,,,,,,,,,,,,,주요도로
V02Q1940162,강서구,서울특별시 강서구 화곡동 355-48,37.53059931,126.8405692,,,,,,,,,,,,,,,,,,주요도로
V02Q1940182,강서구,서울특별시 강서구 화곡동 851-20,37.53237894,126.8553371,,,,,,,,,,,,,,,,,,주요도로
V02Q1940167,강서구,서울특별시 강서구 화곡동 1089-17,37.54481973,126.8358435,,,,,,,,,,,,,,,,,,주요도로
V02Q1940173,강서구,서울특별시 강서구 화곡동 943-7,37.53400973,126.8610668,,,,,,,,,,,,,,,,,,주요도로
V02Q1940187,강서구,서울특별시 강서구 화곡동 1117,37.55295757,126.85136,,,,,,,,,,,,,,,,,,주요도로
V02Q1940193,강서구,서울특별시 강서구 화곡동 391-52,37.5311064,126.8499429,,,,,,,,,,,,,,,,,,주요도로
V02Q1940113,강서구,서울특별시 강서구 염창동 208-2,37.55450397,126.8741754,,,,,,,,,,,,,,,,,,주요도로
V02Q1940078,강서구,서울특별시 강서구 화곡동 1064,37.54254621,126.8403227,,,,,,,,,,,,,,,,,,주요도로
V02Q1940189,강서구,서울특별시 강서구 화곡동 산 41-7,37.54175046,126.8515917,,,,,,,,,,,,,,,,,,주요도로
V02Q1940346,강서구,서울특별시 강서구 화곡동 361-1,37.53438349,126.8379965,,,,,,,,,,,,,,,,,,
V02Q1940853,강서구,서울특별시 강서구 화곡동 668-10,37.53521949,126.8398536,,,,,,,,,,,,,,,,,,주요도로
V02Q1940093,강서구,서울특별시 강서구 방화동 134-20,37.57784085,126.818892,,,,,,,,,,,,,,,,,,
V02Q1940103,강서구,서울특별시 강서구 방화동 산 103-2,37.57904271,126.8184922,,,,,,,,,,,,,,,,,,
V02Q1940181,강서구,서울특별시 강서구 화곡동 947-4,37.52757708,126.843082,,,,,,,,,,,,,,,,,,
V02Q1940072,강서구,서울특별시 강서구 화곡동 999-6,37.55183644,126.8458607,,,,,,,,,,,,,,,,,O,
V02Q1940824,강서구,서울특별시 강서구 방화동 17-4,37.58481256,126.8215868,,,,,,,,,,,,,,,,,O,
V02Q1940782,강서구,서울특별시 강서구 화곡동 1019,37.54467828,126.8351042,,,,,,,,,,,,,,,,,,
OC3CL200177,강서구,서울특별시 강서구 개화동 246-16,37.58870084,126.802494,,,,,,,,,,,,,,,,,,
OC3CL200082,강서구,서울특별시 강서구 개화동 418-194,37.58013454,126.7999832,,,,,,,,,,,,,,,,,,
OC3CL200178,강서구,서울특별시 강서구 마곡동 731-199,37.56759287,126.8189344,,,,,,,,,,,,,,,,,,
OC3CL200179,강서구,서울특별시 강서구 마곡동 749-4,37.55712905,126.8225904,,,,,,,,,,,,,,,,,,
OC3CL200180,강서구,서울특별시 강서구 마곡동 770-7,37.56421468,126.833869,,,,,,,,,,,,,,,,,,
OC3CL200181,강서구,서울특별시 강서구 가양2동 1481,37.56474481,126.8534306,,,,,,,,,,,,,,,,,,
OC3CL200182,강서구,서울특별시 강서구 염창동 240-52,37.55734709,126.8659034,,,,,,,,,,,,,,,,,,
OC3CL200183,강서구,서울특별시 강서구 염창동 53-1,37.55351048,126.8711211,,,,,,,,,,,,,,,,,,
OC3CL200067,강서구,서울특별시 강서구 등촌동 366-70,37.54803257,126.8606334,,,,,,,,,,,,,,,,,,
OC3CL200184,강서구,서울특별시 강서구 등촌동 522-1,37.54736269,126.8613494,,,,,,,,,,,,,,,,,,
OC3CL200087,강서구,서울특별시 강서구 마곡동 728-356,37.55546881,126.8266133,,,,,,,,,,,,,,,,,,
OC3CL200185,강서구,서울특별시 강서구 염창동 263(105동),37.54866094,126.8740316,,,,,,,,,,,,,,,,,,주요도로
OC3CL200045,강서구,서울특별시 강서구 방화동 830-9,37.57782669,126.8133372,,,,,,,,,,,,,,,,,,
OC3CL200025,강서구,서울특별시 강서구 마곡동 727-709,37.56003441,126.8258759,,,,,,,,,,,,,,,,,,
OC3CL200026,강서구,서울특별시 강서구 마곡동 367-11,37.56668094,126.8261217,,,,,,,,,,,,,,,,,,주요도로
OC3CL200027,강서구,서울특별시 강서구 마곡동 727-1214,37.55904218,126.8360833,,,,,,,,,,,,,,,,,,
OC3CL200046,강서구,서울특별시 강서구 등촌3동 78-7,37.56053576,126.8547068,,,,,,,,,,,,,,,,,,
OC3CL200186,강서구,서울특별시 강서구 마곡동 9,37.57245123,126.8371703,,,,,,,,,,,,,,,,,O,
OC3CL200172,강서구,서울특별시 강서구 화곡동 340-54,37.53273493,126.8463106,,,,,,,,,,,,,,,,,O,주요도로
OC3CL200187,강서구,서울특별시 강서구 방화동 278-31,37.57315211,126.8163781,,,,,,,,,,,,,,,,,O,
OC3CL200188,강서구,서울특별시 강서구 방화동 247-21,37.5678138,126.8159946,,,,,,,,,,,,,,,,,O,주요도로
V02Q1940425,관악구,서울특별시 관악구 신림동 1468-1,37.486421,126.9330533,,,,,,,,,,,,,,,,,O,주요도로
V02Q1940561,관악구,서울특별시 관악구 신림동 505,37.48519319,126.918737,,,,,,,,,,,,,,,,,,
V02Q1940440,관악구,서울특별시 관악구 신림동 1602-3,37.48169168,126.927561,,,,,,,,,,,,,,,,,,
V02Q1940538,관악구,서울특별시 관악구 봉천동 975-24,37.48627768,126.936066,,,,,,,,,,,,,,,,,,
V02Q1940674,관악구,서울특별시 관악구 봉천동 1636-2,37.47480843,126.9652601,,,,,,,,,,,,,,,,,,
V02Q1940533,관악구,서울특별시 관악구 신림동 562,37.48305759,126.9079688,,,,,,,,,,,,,,,,,,
V02Q1940262,관악구,서울특별시 관악구 봉천동 872-23,37.48342803,126.9494608,,,,,,,,,,,,,,,,,,스마트폴
V02Q1940452,관악구,서울특별시 관악구 봉천동 1560-63,37.47889253,126.9444627,,,,,,,,,,,,,,,,,,스마트폴
V02Q1940272,관악구,서울특별시 관악구 봉천동 1693-56,37.47883954,126.9612446,,,,,,,,,,,,,,,,,,스마트폴
V02Q1940458,관악구,서울특별시 관악구 봉천동 산 56-3,37.47642155,126.9577757,,,,,,,,,,,,,,,,,,주요도로
V02Q1940532,관악구,서울특별시 관악구 신림동 646-449,37.47072788,126.9217951,,,,,,,,,,,,,,,,,,
V02Q1940683,관악구,서울특별시 관악구 신림동 1736-12,37.46211823,126.9191588,,,,,,,,,,,,,,,,,,
V02Q1940663,관악구,서울특별시 관악구 남현동 1086-1,37.47474727,126.9777859,,,,,,,,,,,,,,,,,,스마트폴
V02Q1940552,관악구,서울특별시 관악구 신림동 808-169,37.47639433,126.9156696,,,,,,,,,,,,,,,,,,스마트폴
V02Q1940444,관악구,서울특별시 관악구 봉천동 661-38,37.4886003,126.9326409,,,,,,,,,,,,,,,,,,스마트폴
V02Q1940557,관악구,서울특별시 관악구 신림동 808-502,37.46927712,126.9316363,,,,,,,,,,,,,,,,,,주요도로
V02Q1940512,관악구,서울특별시 관악구 신림동 408-35,37.47556168,126.9348911,,,,,,,,,,,,,,,,,,주요도로
